Count,Proportion,StartA,EndA,StrandA,StartB,EndB,StrandB
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,360,1831,f,421,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0.0000046,360,1831,f,419,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0.0000046,360,1831,f,418,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0.0000046,360,1831,f,413,1831,t
0.5,0,364,1831,f,427,1831,t
0.5,0.0000046,360,1831,f,413,1831,t
0.5,0,360,1831,f,329,1831,t
0.5,0.0000046,357,1831,f,329,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,326,1831,f,314,1831,t
0.5,0.0000046,326,1831,f,314,1831,t
0.5,0,319,1831,f,268,1831,t
0.5,0.0000046,312,1831,f,256,1831,t
0.5,0,255,1831,f,263,1831,t
0.5,0.0000046,254,1831,f,264,1831,t
0.5,0.0000046,227,1831,f,156,1831,t
0.5,0,227,1831,f,156,1831,t
0.5,0.0000046,227,1831,f,156,1831,t
0.5,0,223,1831,f,196,1831,t
0.5,0.0000046,222,1831,f,196,1831,t
0.5,0,1673,1831,f,1658,1831,t
0.5,0.0000046,1658,1831,f,1669,1831,t
0.5,0,1658,1831,f,1673,1831,t
0.5,0.0000046,1658,1831,f,1658,1831,t
0.5,0,157,1831,f,98,1831,t
0.5,0.0000046,157,1831,f,98,1831,t
0.5,0,227,1831,f,156,1831,t
0.5,0,156,1831,f,227,1831,t
0.5,0.0000046,156,1831,f,227,1831,t
0.5,0,660,1831,f,1439,1831,t
0.5,0.0000046,1439,1831,f,660,1831,t
0.5,0,138,1831,f,138,1831,t
0.5,0.0000046,129,1831,f,157,1831,t
0.5,0,1247,1831,f,1235,1831,t
0.5,0.0000046,1235,1831,f,1247,1831,t
0.5,0,1167,1831,f,1186,1831,t
0.5,0.0000046,1165,1831,f,1187,1831,t
0.5,0,1092,1831,f,1084,1831,t
0.5,0.0000046,1093,1831,f,1084,1831,t
0.5,0,155,1831,f,155,1831,t
0.5,0.0000046,155,1831,f,155,1831,t
0.5,0,865,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,157,1831,f,98,1831,t
0.5,0.0000046,157,1831,f,98,1831,t
0.5,0,999,1831,f,931,1831,t
0.5,0.0000046,931,1831,f,999,1831,t
0.5,0,192,1831,f,223,1831,t
0.5,0.0000046,192,1831,f,223,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0,665,1831,f,652,1831,t
0.5,0.0000046,665,1831,f,652,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0,98,1831,f,159,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,868,1831,f,882,1831,t
0.5,0.0000046,865,1831,f,878,1831,t
0.5,0,869,1831,f,882,1831,t
0.5,0.0000046,865,1831,f,868,1831,t
0.5,0,865,1831,f,885,1831,t
0.5,0.0000046,865,1831,f,868,1831,t
0.5,0,868,1831,f,865,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,865,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,860,1831,f,828,1831,t
0.5,0,836,1831,f,860,1831,t
0.5,0.0000046,828,1831,f,869,1831,t
0.5,0,860,1831,f,828,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0,827,1831,f,814,1831,t
0.5,0.0000046,824,1831,f,814,1831,t
0.5,0,826,1831,f,814,1831,t
0.5,0.0000046,824,1831,f,814,1831,t
0.5,0,812,1831,f,796,1831,t
0.5,0.0000046,811,1831,f,796,1831,t
0.5,0,798,1831,f,798,1831,t
0.5,0.0000046,796,1831,f,812,1831,t
0.5,0,796,1831,f,736,1831,t
0.5,0.0000046,795,1831,f,750,1831,t
0.5,0,795,1831,f,783,1831,t
0.5,0.0000046,794,1831,f,784,1831,t
0.5,0,773,1831,f,773,1831,t
0.5,0.0000046,772,1831,f,782,1831,t
0.5,0,748,1831,f,750,1831,t
0.5,0.0000046,744,1831,f,752,1831,t
0.5,0,740,1831,f,731,1831,t
0.5,0.0000046,740,1831,f,734,1831,t
0.5,0,657,1831,f,669,1831,t
0.5,0.0000046,657,1831,f,657,1831,t
0.5,0,665,1831,f,652,1831,t
0.5,0.0000046,652,1831,f,652,1831,t
0.5,0,668,1831,f,635,1831,t
0.5,0.0000046,635,1831,f,668,1831,t
0.5,0,622,1831,f,635,1831,t
0.5,0.0000046,621,1831,f,628,1831,t
0.5,0,621,1831,f,640,1831,t
0.5,0.0000046,621,1831,f,628,1831,t
0.5,0,641,1831,f,620,1831,t
0.5,0.0000046,620,1831,f,641,1831,t
0.5,0,627,1831,f,619,1831,t
0.5,0.0000046,619,1831,f,627,1831,t
0.5,0,606,1831,f,605,1831,t
0.5,0.0000046,605,1831,f,606,1831,t
0.5,0,588,1831,f,612,1831,t
0.5,0.0000046,588,1831,f,611,1831,t
0.5,0,602,1831,f,586,1831,t
0.5,0.0000046,585,1831,f,602,1831,t
0.5,0,586,1831,f,586,1831,t
0.5,0.0000046,585,1831,f,602,1831,t
0.5,0,592,1831,f,586,1831,t
0.5,0.0000046,584,1831,f,586,1831,t
0.5,0,541,1831,f,557,1831,t
0.5,0,563,1831,f,569,1831,t
0.5,0.0000046,541,1831,f,569,1831,t
0.5,0,562,1831,f,569,1831,t
0.5,0.0000046,541,1831,f,569,1831,t
0.5,0,552,1831,f,553,1831,t
0.5,0.0000046,541,1831,f,569,1831,t
0.5,0,573,1831,f,541,1831,t
0.5,0.0000046,541,1831,f,541,1831,t
0.5,0,591,1831,f,443,1831,t
0.5,0.0000046,516,1831,f,514,1831,t
0.5,0,5,1831,f,7,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,5,1831,f,5,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,498,1831,f,520,1831,t
0.5,0.0000046,498,1831,f,519,1831,t
0.5,0,520,1831,f,497,1831,t
0.5,0.0000046,497,1831,f,520,1831,t
0.5,0,525,1831,f,476,1831,t
0.5,0,467,1831,f,439,1831,t
0.5,0.0000046,467,1831,f,439,1831,t
0.5,0,467,1831,f,440,1831,t
0.5,0.0000046,467,1831,f,439,1831,t
0.5,0,457,1831,f,445,1831,t
0.5,0.0000046,457,1831,f,445,1831,t
0.5,0,454,1831,f,454,1831,t
0.5,0.0000046,452,1831,f,454,1831,t
0.5,0,447,1831,f,445,1831,t
0.5,0.0000046,447,1831,f,440,1831,t
0.5,0,446,1831,f,462,1831,t
0.5,0.0000046,443,1831,f,455,1831,t
0.5,0,443,1831,f,455,1831,t
0.5,0.0000046,443,1831,f,443,1831,t
0.5,0,466,1831,f,438,1831,t
0.5,0.0000046,443,1831,f,438,1831,t
0.5,0,443,1831,f,443,1831,t
0.5,0.0000046,442,1831,f,463,1831,t
0.5,0,440,1831,f,467,1831,t
0.5,0.0000046,439,1831,f,467,1831,t
0.5,0,439,1831,f,467,1831,t
0.5,0.0000046,439,1831,f,466,1831,t
0.5,0,427,1831,f,362,1831,t
0.5,0.0000046,424,1831,f,361,1831,t
0.5,0,427,1831,f,362,1831,t
0.5,0.0000046,424,1831,f,360,1831,t
0.5,0,432,1831,f,369,1831,t
0.5,0.0000046,423,1831,f,360,1831,t
0.5,0,428,1831,f,360,1831,t
0.5,0.0000046,422,1831,f,352,1831,t
0.5,0,427,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,369,1831,f,430,1831,t
0.5,0.0000046,365,1831,f,427,1831,t
0.5,0,419,1831,f,360,1831,t
0.5,0,421,1831,f,360,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,360,1831,f,428,1831,t
0.5,0,360,1831,f,427,1831,t
0.5,0.0000046,360,1831,f,423,1831,t
0.5,0,360,1831,f,428,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,361,1831,f,423,1831,t
0.5,0.0000046,360,1831,f,419,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0.0000046,360,1831,f,418,1831,t
0.5,0,358,1831,f,421,1831,t
0.5,0.0000046,358,1831,f,420,1831,t
0.5,0,416,1831,f,352,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,352,1831,f,423,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,360,1831,f,428,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,352,1831,f,421,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,157,1831,f,98,1831,t
0.5,0,157,1831,f,98,1831,t
0.5,0.0000046,157,1831,f,102,1831,t
0.5,0,1519,1831,f,1531,1831,t
0.5,0.0000046,1519,1831,f,1530,1831,t
0.5,0,597,1831,f,1497,1831,t
0.5,0.0000046,1497,1831,f,597,1831,t
0.5,0,1419,1831,f,1410,1831,t
0.5,0.0000046,1410,1831,f,1419,1831,t
0.5,0,138,1831,f,155,1831,t
0.5,0.0000046,138,1831,f,138,1831,t
0.5,0,1073,1831,f,1041,1831,t
0.5,0.0000046,1060,1831,f,1041,1831,t
0.5,0,1057,1831,f,1047,1831,t
0.5,0.0000046,1049,1831,f,1049,1831,t
0.5,0,1057,1831,f,1047,1831,t
0.5,0.0000046,1047,1831,f,1047,1831,t
0.5,0,1041,1831,f,1073,1831,t
0.5,0.0000046,1041,1831,f,1071,1831,t
0.5,0,1030,1831,f,1021,1831,t
0.5,0.0000046,1029,1831,f,1023,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,101,1831,f,157,1831,t
0.5,0,1007,1831,f,936,1831,t
0.5,0.0000046,1005,1831,f,936,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,977,1831,f,962,1831,t
0.5,0.0000046,962,1831,f,962,1831,t
0.5,0,872,1831,f,868,1831,t
0.5,0.0000046,868,1831,f,865,1831,t
0.5,0,882,1831,f,869,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,865,1831,f,865,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,865,1831,f,878,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,865,1831,f,865,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,834,1831,f,828,1831,t
0.5,0.0000046,833,1831,f,829,1831,t
0.5,0,860,1831,f,828,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0,812,1831,f,796,1831,t
0.5,0.0000046,809,1831,f,796,1831,t
0.5,0,812,1831,f,797,1831,t
0.5,0.0000046,797,1831,f,812,1831,t
0.5,0,774,1831,f,774,1831,t
0.5,0.0000046,774,1831,f,774,1831,t
0.5,0,736,1831,f,704,1831,t
0.5,0.0000046,736,1831,f,704,1831,t
0.5,0,697,1831,f,689,1831,t
0.5,0.0000046,697,1831,f,687,1831,t
0.5,0,621,1831,f,640,1831,t
0.5,0.0000046,621,1831,f,640,1831,t
0.5,0,600,1831,f,588,1831,t
0.5,0.0000046,612,1831,f,588,1831,t
0.5,0,602,1831,f,586,1831,t
0.5,0.0000046,602,1831,f,586,1831,t
0.5,0,588,1831,f,612,1831,t
0.5,0.0000046,588,1831,f,612,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,585,1831,f,602,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,585,1831,f,594,1831,t
0.5,0,585,1831,f,593,1831,t
0.5,0.0000046,585,1831,f,587,1831,t
0.5,0,586,1831,f,580,1831,t
0.5,0.0000046,580,1831,f,586,1831,t
0.5,0,568,1831,f,456,1831,t
0.5,0.0000046,566,1831,f,455,1831,t
0.5,0,566,1831,f,563,1831,t
0.5,0,466,1831,f,440,1831,t
0.5,0.0000046,460,1831,f,443,1831,t
0.5,0,443,1831,f,455,1831,t
0.5,0.0000046,443,1831,f,442,1831,t
0.5,0,427,1831,f,360,1831,t
0.5,0.0000046,423,1831,f,360,1831,t
0.5,0,427,1831,f,357,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,422,1831,f,352,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,369,1831,f,431,1831,t
0.5,0.0000046,366,1831,f,429,1831,t
0.5,0,360,1831,f,424,1831,t
0.5,0.0000046,362,1831,f,427,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0,364,1831,f,427,1831,t
0.5,0.0000046,360,1831,f,413,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0.0000046,360,1831,f,412,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,358,1831,f,417,1831,t
0.5,0,428,1831,f,360,1831,t
0.5,0,360,1829,f,421,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,352,1831,f,422,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,227,1831,f,156,1831,t
0.5,0.0000046,227,1831,f,156,1831,t
0.5,0,196,1831,f,223,1831,t
0.5,0.0000046,196,1831,f,196,1831,t
0.5,0,527,1831,f,1754,1831,t
0.5,0.0000046,1754,1831,f,527,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,157,1831,f,98,1831,t
0.5,0.0000046,157,1831,f,98,1831,t
0.5,0,138,1831,f,157,1831,t
0.5,0.0000046,138,1831,f,138,1831,t
0.5,0,1234,1831,f,1247,1831,t
0.5,0.0000046,1234,1831,f,1247,1831,t
0.5,0,772,1831,f,774,1831,t
0.5,0.0000046,772,1831,f,774,1831,t
0.5,0,602,1831,f,586,1831,t
0.5,0.0000046,602,1831,f,586,1831,t
0.5,0,612,1831,f,588,1831,t
0.5,0.0000046,588,1831,f,612,1831,t
0.5,0,5,1831,f,5,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,5,1831,f,5,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,430,1831,f,465,1831,t
0.5,0.0000046,428,1831,f,439,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,352,1831,f,421,1831,t
0.5,0.0000046,352,1831,f,422,1831,t
0.5,0,2,1831,f,4,1831,t
0.5,0.0000046,17,1831,f,1,1831,t
0.5,0,156,1831,f,227,1831,t
0.5,0.0000046,156,1831,f,227,1831,t
0.5,0,621,1831,f,640,1831,t
0.5,0.0000046,621,1831,f,621,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,595,1831,f,590,1831,t
0.5,0,590,1831,f,586,1831,t
0.5,0.0000046,586,1831,f,586,1831,t
0.5,0,369,1831,f,432,1831,t
0.5,0.0000046,369,1831,f,430,1831,t
0.5,0,428,1831,f,360,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0,360,1831,f,422,1831,t
0.5,0.0000046,360,1831,f,421,1831,t
0.5,0,360,1831,f,421,1831,t
0.5,0.0000046,360,1831,f,413,1831,t
0.5,0.0000046,227,1831,f,156,1831,t
0.5,0,1182,1831,f,1817,1831,t
0.5,0.0000046,1817,1831,f,1182,1831,t
0.5,0,816,1831,f,762,1831,t
0.5,0.0000046,786,1831,f,786,1831,t
0.5,0,645,1831,f,589,1831,t
0.5,0.0000046,644,1831,f,590,1831,t
0.5,0,352,1831,f,421,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,503,1831,f,453,1831,t
0.5,0.0000046,453,1831,f,503,1831,t
0.5,0,1093,1831,f,1084,1831,t
0.5,0.0000046,1092,1831,f,1084,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0.0000046,360,1831,f,413,1831,t
0.5,0,360,1831,f,428,1831,t
0.5,0.0000046,352,1831,f,420,1831,t
0.5,0,812,1831,f,797,1831,t
0.5,0.0000046,809,1831,f,797,1831,t
0.5,0,774,1831,f,782,1831,t
0.5,0.0000046,774,1831,f,774,1831,t
0.5,0,427,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,360,1831,f,420,1831,t
0.5,0,227,1831,f,156,1831,t
0.5,0,1371,1831,f,590,1831,t
0.5,0.0000046,590,1831,f,1371,1831,t
0.5,0,155,1831,f,154,1831,t
0.5,0.0000046,155,1831,f,153,1831,t
0.5,0,467,1831,f,440,1831,t
0.5,0.0000046,439,1831,f,467,1831,t
0.5,0,811,1831,f,797,1831,t
0.5,0.0000046,809,1831,f,796,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,101,1831,f,157,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,94,1831,f,157,1831,t
0.5,0,427,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,568,1831,f,546,1831,t
0.5,0.0000046,565,1831,f,548,1831,t
0.5,0,772,1831,f,774,1831,t
0.5,0.0000046,772,1831,f,773,1831,t
0.5,0.0000046,442,1831,f,479,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
